 March 2016,1,"Good location, but had bad experience","After reading reviews on trip advisor, I expected a comfortable stay here as part of Gate 1 travel. Although the room looked superficially nice, we found the floors to be dirty; the bed had wrinkled sheet and comforter. I removed all the sheets, so the housekeeping could put new sheets. The faucet was leaking which took more than a day to fix. The towels were not replenished the second day. I had to go down the receptionist and demand immediate service. Although the location is good to royal palace, minaret, museums, tram, and restaurants, I would not stay here because of our bad experience. Could not believe this was a 4 star hotel!"
 March 2016,4,Almost Great!,This was the first stop on a Gate 1 tour for two nights. Hotel was very good. Modern and clean rooms. Everything is very good except for the breakfast. The selection was limited and they ran out of food. Our guests were standing around waiting for food to be re-filled.
 March 2016,4,Comfortable hotel,"We stayed here two nights during the first leg of a six city tour of Morocco. This is a comfortable hotel with reliable wifi, a lounge with bar and live music, and a very nice restaurant, La Brasserie, available for lunch and dinner. The room itself is spacious, the linens are clean, the bed is comfortable, the bathroom has modern fixtures and amenities. Centrally located in the middle of the city, the street noise can be heard inside room 203 (However, living in Washington, DC, it didn't bother us at all). If you have issues with street noise, a room on a higher floor may help. The service provided by the hotel staff is also satisfactory. We had a problem with our TV remote control; after calling the front desk, someone from maintenance was dispatched in a timely manner…"
 March 2016,4,End of our tour in Morocco,"Good location with tram close by and the souk about a 20 minutes walk. Lots of restaurant choices nearby. The hotel has a luxury feel to it, but it does serve large tour groups. Breakfast can be chaotic with staff seemingly over whelmed. Choice is limited as well, definitely toward the bottom half of the breakfasts we had at the hotels on this trip."
 March 2016,4,Start of our tour of Morocco,"This was our first stop on a two week tour and the staff have been great, the room all that we needed along with a wonderful breakfast. Can't wait to see more of the country and city. If you have a chance to stay in Rabat give them a try you won't be disappointed."
 January 2016,5,Sizable room that was both clean and comfortable,"Excellent hotel with larger business style room with ample space to move around. Room also had a queen size comfortable bed, strong shower with plenty of hot water, and a small balcony. Hotel is very convenient (one block away) to a market square that had a delightful food bazaar. Hotel has a bar that serves alcohol... but does not serve draft beer."
 February 2016,3,Perfectly adequate hotel for the price,Clean functional hotel. Pleasant staff who will try their best to help you although not always the most efficient service. Well situated with a bar and a restaurant. All rooms have bathrooms and not just showers although some are quite small.
 January 2016,4,Very Nice Hotel,"Hotel was walking distance to the medina and Mohammed V Avenue. Good for tourists to walk to these places. Hotel was very nice and the staff was extremely helpful. One draw back was that the AC in the room was not working. We only stayed there for two nights. I simply opened the window and cooled the room that way. Also, the bedit and the toilet was too close. Only about 6 inches facing each other. The room was very comfortable but it can use a makeover. We paid about $170 CAD a night which I found a little pricey for the quality of the room."
 January 2016,5,Service excellent and comfortable rooms,"Walking distance to resturants and very close to public transportation. It was a little chilly on our first night, and the staff brought us a room heater that was perfect. Rooms were clean and beds very comfortable. The buffet breckfast was just ok. Not a lots of choices, but ok."
 February 2016,4,Perfect City Centre Hotel,"6 story modern well appointed and well located hotel. Excellent rooms and bathrooms, the ubiquitous 'international' restaurant and a small comfortable bar, serving light meals from a small menu and featuring live music. Buffet breakfast disappointing hence a ""very good"" rather than an ""excellent"" overall rating"
 February 2016,3,"Excellent location, good-ish hotel in need of some works","The hotel enjoys of a very strategic position, close to everything there is to see or to do in Rabat. Efficient personnel at the reception make the registration easy and swift. Unfortunately my room was on the sure and the noise isolation was not super. Also, the moquette was pretty old and stinky, which is always e big no for me. Room's furniture were old and in need of a refurbishment, the bathroom was correct and clean. Another big no are the smokers: in the hotel is allowed to smoke in some common areas, this should be forbidden. The elevators' buttons were not working properly and one has to repeatedly press them to make the elevator move, but sometimes it doesn't work any way. Good breakfast with local specialities. A lot the restaurant (the Brasserie) is ok, with a very…"
 February 2016,5,"Le Diwan, An excellent hotel: Food and service","Located in the heart of Rabat Center, this nice and cosy hotel is excellent for a business trip as well as a touristic once. Service is awesome and the staff are very welcoming. Rooms are perfect, la brasserie is a gorgeous stylish restaurant, food is excellent, the menu is made by one of the nicest French Chefs. This hotel is close to everything in Rabat, I loved my stay there and wish them all the best. Special thanks goes to AS."
 February 2016,5,"Central location, nice hotel","Le Diwan is centrally located, walking distance to most of Rabat's tourist and business attractions. It's clean, neat, and the service is great. I was very impressed by the restaurant - the food is just amazing and the price is good. After reading reviews about their breakfast somehow lacking, I expected the worst, but was very pleasantly surprised. The first room I stayed in did have a strange smell, but as soon as I mentioned it to the reception, they sent someone to check it out and then I changed rooms with no issues. My room was nice, clean, and the internet worked well. I will stay there again if I go back to Rabat."
 January 2016,5,Friendly staff and really great bed linens !,"We had a great 1 night stay at this hotel. They gave us a great deal + room upgrade. The bed linen is AWESOME ! OMG, I loved it , so soft ! The room is very confortable, small terrace which is rare, bathroom was very cleaned and bathtub and shower very good, very hot water! We booked at last minute coming from Marrakech. Breakfast was also very complete (fruits, breads, scramble eggs, yogurt, I remember they had many hot food options, 2 types of soups, anyways it was very diverse)... We will definitely come back here."
 January 2016,4,Centrally located welcoming hotel in Rabat,"This hotel is great for a visit to Rabat whether for business or pleasure. Its central location is close to great shopping, restaurants and tourist attractions. The staff was very welcoming and made us feel valued. The service staff are very professional, courteous, and friendly. Most staff I interacted with spoke English (official languages are Arabic, French and Amazigh). The restaurant on the ground floor serves great food, staff are very friendly, professional and fluent in English. I would recommend the lamb and a local Moroccan red wine, Terres Rouges. The room was clean and well kept."
 January 2016,5,Very good hotel to stay with an excellent restaurant,"Very good , very clean hotel with a very good service , very close to downtown and with a very good restaurant ""La Brasserie"". It is very good value for money . Only breakfast could be better. but for the rest an excellent hotel to stay."
 March 2015,2,It is a short stay hotel,Due to the crowded location of the hotel and very limited facilities it is fine to stay there while on business quick trip as there is nothing special on site no swimming pool no activities staff number is very limited and in general it is a bit noisy hotel as it is in the busiest area in rabat. In rabat you still can find better for the same price.
 December 2015,1,Horrible,"It smells so bad, from the lobby to the elevator to your pillow. It stinks! Also, the carpets are stained and the hotel in general is not clean. It is very old and un-renovated. I did not enjoy my stay here at all. I am never ever coming back. I would not recommend this hotel. It has a four star rating but in reality I would give it one star. The breakfast food is not so good either. And they will yell at you if you are in a hurry and try to take your breakfast sandwich to go."
 November 2015,5,best in town,"this hotel is ideally located in the VERY center of town , close to everything .. the staff is always going the extra mile to make the guests happy , you can feel that they care .. rooms have erything one might need . book it !"
 October 2015,4,Nice hotel close to sightseeings,"Chose this hotel as I'm fond of MGallery network. I'd rather say this one is quite simple taking into account that MGallery hotels are usually located in historic buildings. the hotel is close to Chellah and Medina, 2 quartiers from Rabat Ville station and Mohammed V museum. Rooms are nice, bed are soft, bathroom is clean, nice scent in air ventilation system. Appreciated room upgrade, impression of personnel is mixed: someone is very attentive in line with rules, still I wasn't asked if I need a taxi when collected my belongings at 4pm at departure. Most of guests prefer to avoid breakfast as it is quite expensive (for Morocco) as well the choice is adequate but quite limited: 4 star hotel should offer more fresh fruits and cheese/cold cuts shouldn't be covered with food wrap…"
 November 2015,3,Good,"Good room, bad breakfast, high price, good location, good service, water only one day complimentary, their is coffee machine but no water, weak wifi, no view with rooms, helpful stuff, smell of hotel not nice when you come in, but they try their best to help you but you have to be on their head"
 October 2015,5,"Excellent rooms, quiet, good beds and free toiletries. Highly recommended!","The quiet rooms were wonderful, with good beds and excellent free toiletries. After a long day of travel, it was great to have everything provided. The location is good, as it is near the main historic sights of Rabat. I have no complaints at all and nothing but praise for this hotel!"
 November 2015,5,"Centrally located, great for exploring the city","We stayed here as part of a Moroccan tour, and although we didn't select the hotel, the accomodations are very nice. The staff is friendly and attentive. The breakfast was included with the room, and included French and Moroccan specialties. Rooms were non-smoking which was great!"
 November 2015,4,Brief but comfortable stay,"Stayed here for 1 night. Things to be mindful of; 1. Free wifi 2. There are only euro sockets. Bring your own converter for your US appliances 3. No iron in room. Quick stay here. Room was clean, tidy. Beds soft. We had twins. Room nice size. The staff friendly. The hotel restaurant had good food. Bottled water complimentary and in every room. Has spa services but I didn't try them. In great location. I would recommend."
 November 2015,5,Enjoying this gem,"Perfectly situated, modern hotel with all the amenities in the centre of Rabat close to the Museums of Contemporary Art, Archeology, and a 20 minute walk to the Medina. Staff courteous and helpful, most English speaking. Large, comfortable rooms."
 October 2015,5,Great place to stay,"Really nice modern facility. Centrally located, rooms with all the amenities you could want, very pleasant and helpful staff, great breakfast. Strong, fast wifi connection. Near shopping and restaurants. A great place to stay after a long, transAtlantic trip."
 October 2015,4,Comfortable 4 star stay,"Le Diwan Rabat Stayed here two nights as part of a Gate1 guided tour and loved this hotel. Modern and very comfortable room with all amenities, a definite 4 star hotel. Even an espresso machine. Breakfast was varied with many savory and sweet choices and the only confusing thing was guessing which pot held coffee and which held water or milk. Our room was facing the street so there was some street noise even on the top floor. The surroundings are safe and close to the flower market are a few lively cafes where you can eat Western and Moroccan type food. Tip: traffic will not stop even when crossing the street via a crosswalk."
 October 2015,4,Good hotel in center of the city,"We stayed here with a group tour. Hotel was clean and well located. Staff was professional and friendly. Bar was a little smoky but pleasant, with an excellent singer one evening. The restaurant was excellent for dinner with many French specialties and good wine. Good wifi."
 November 2015,5,Hotel,"""Nice hotel""this is my second time here in the capital of morrocco.well located hotel.room was large and clean with free wifi.staff are so freindly specially at breakfast.i will come back. Tres belle chambre spacieuse propore. Equipe au top a latention de chaque client"
 October 2015,1,Terrible place to stay,"#1 Its almost like CIA agency, they do not tell you the rules upfront and someone is always walking on you back eveywhere. #2 Internet (wifi) is terrible, it is not working at all and even you are so lucky that it works the speed is like Dial-up #3 You ask for room change or any issue to solve, you will never be updated on that and of course your issue will not be solved. #4 In the Spa center no-one speaks English and every worker is lazy to do their staff properly ! Only good service providers are door servants that are really nice and willing to help you, with anything they can do !"
 October 2015,2,Disappointed,"From reading prior reviews, expected a nicer hotel & was disappointed. Floor looked like it hadn't been vacuumed, bathroom less than clean and room rather small. Best feature was their French restaurant which served excellent, reasonably priced food. Restaurant gets 4*, hotel 1-2*, but conveniently located."
 October 2015,5,At the heart of it all,This very clean hotel is centrally located to sites around the city. We felt very safe walking around the area and found a lovely restaurant just a few blocks away. The King was visiting the day we were there so the streets were lined with locals and tourists.
 October 2015,5,Most friendly and courteous staff,All staff are so friendly but courteous and very professional; this is very rare. Service is fast and with warmth and quality. I can only be very positive about cleanliness. Free wifi that works very well; no need to pay more to get better quality wifi connection. The hotel is also conveniently located Well done!
 October 2015,4,"A well run, clean hotel",We stayed here with a group tour. Room was very clean and well maintained. Wifi was excellent! Well located hotel.... Would stay here again. My only caveat is the a/c which is on the warm side. Staff was very pleasant and helpful. Breakfast was adequate and room was clean and cheerful every morning.
 October 2015,4,Not bad at all.,This is a very nice hotel .location will be 10. Rooms 10. Room cleanliness 10+++. House keeping is the best I ever seen. The only reason for a 4 stars and not 5 is the room service. They have to work on a little improvement. Room service manger is a wonderful lady and I believe she is working on building a better team. Overall. It is a pretty experience in an amazing country.
 October 2015,4,Friendly quiet clean and modern,"Staying here now, checking out tomorrow, so far so good! Close by are banks, tram stops, money changing stands, a brief walk to a fabulous contemporary art museum, saw that earlier ($20 dirhams pp, open till 6 pm) housekeeping are thorough respectful and kind"
 October 2015,5,excellent place to stay,staff welcoming and efficient ; room and bed very comfortable ; very nice decoration everywhere ; excellent bar and restaurant ; very near the tramway and city center ; I was on the 6th floor : nice view on the city Françoise B.
 October 2015,5,Wonderful place to stay,"I am currently here for just one night, but wish I could stay longer. The staff was welcoming and efficient. The room is comfortable and sparkling clean (especially the bathroom). There are numerous bathroom amenities. The wi-fi connection is good. I haven't tried the restaurant yet so can't comment on that, but everything else is super."
 October 2015,4,A good overall hotel.,Everything was fine. A good utilitarian hotel. Comfortable. Internet worked well. Bathtub was comfortable. Beds were good. The carpet was getting a little worn and could use a cleaning. ...........................................................................................................
 October 2015,3,Not great but not bad,"We stayed here on a group trip. The service was okay, we asked for extra towels but never received any. The chef was nice to make special dinners for us, which were fairly good. Our room had a bit of a musty smell and our bathroom light stopped working on the 2nd day (but we didn't report either of these since we were only here 2 nights)."
 September 2015,5,"Service great, room great, location great!","We stayed here two nights during an OAT tour of Morocco. It was a great experience. The room was very nicely appointed, the wifi was free, and the staff were super friendly and helpful (gave good directions to banks and the tram). I would definitely stay here again...and again."
 September 2015,3,Good place to Stay,"Stayed there for 2 nights while on a business trip to Rabat. After 14 hours getting there, the room that was not what I had requested. Add to that, the phone in the room was broken... had to carry all my stuff back down to complain, and was given a relatively a better room. I had stayed at another MGallery Hotel recently, so frankly speaking my expectation was very high. Otherwise, Le Diwan is an ok hotel. Breakfast was ok, nothing to write home about... Location is central, its also 10 minutes walk from the old souk. All in all, it was an average experience for me."
 September 2015,4,Pretty Good,"The hotel was pretty nice overall. It was clean and in a decent area. There is a nice square with a lot of restaurant choices about a block away. Good location the grab a cab easily. The elevators need help. The doors are very serious about closing and the elevators are extremely small. There is an attached restaurant but when we tried to eat there, no one was there to seat us...we waited awhile and tried to call to the staff who was laughing and talking in the kitchen. We ended up getting room service instead. The food was pretty good.there is a cafe type room in the 2nd floor and is where breakfast was served. HELPFUL TIP: You have to put your key card in the slot right inside the door in order to get any lights."
 September 2015,4,nice place,"We enjoyed staying here. Clean, reasonable bar, mostly decent continental breakfast. Within easy walking distance of many restaurants, museums, and local shops. Right next to bank with atm and tram. A little scary trying to cross the street, lots of traffic."
 September 2015,5,A place to do business and pleasure,"I m a frequent traveler and this place is just a good combination between a good place to sleep and make business appointment, and a good place to have a break at the bar, the food at the Brasserie restaurant is tasty and fresh, and special thanks to the team, great service through all the stay."
 September 2015,3,A good place that would benefit a re-boot,"A great night's sleep in comfortable, clean rooms with good walking in any direction to the old city or to the old downtown. Friendly staff who meet the standard. When it opened about 15 years ago, it was a good addition to the mix and was a strong four star property. As happens, it is now has more competition and the city center has moved. The property footprint was always a little problematic and the reception/lobby/bar is squeezed in and the squeezing is reflected also in two elevators that serve housekeeping needs, as well. Minor amenities (like replacing the coffee sachets daily) are overlooked though the nightly Moroccan cookie on the pillow was always delivered. The hallways are a little on the dark side for my taste. Others have remarked on the parking…"
 September 2015,5,"Excellent service, great location, I would stay again","Gate 1 uses this hotel, it's a little dated but we are really enjoying our stay.  We were warmly greeted & our check- in process was quick. This is day 2 of our 3 day stay. The bed was like sleeping on a cloud, comfy, peaceful & restful. Breakfast was exquisite, & fresh with a large variety of dishes; figs, dates, raisins, crossaints, bread, soup, porridge, crepes, sauasage, meats, cheeses, etc. The staff is attentive to our needs & there is something for every palate.  Haha, I will tell you about the two harmless higglers who are nearby the hotel, patronize them & negotiate, haggle on the prices. I bought two beautiful Moroccan caftans (gifts), one orange, one blue. My friend bought a silver necklace & bracelet set.  Also nearby, a court with various restaurants, just lovely to…"
 August 2015,3,Significantly over priced hotel with no value,The hotel is running on flight crew and business travellers. Although location is good but hotel itself is not very good. Breakfast is ok nothing special. Except for one gentlemen there is a communication problem with almost all the staff.
 June 2015,4,"Great staff ,clean place,convinient location , but .....","The Hotel has a beautiful reception and Grounds to match. Professional Front desk "" Young Receptionist"" both gentleman and lady are friendly and very helpful, doorman ,security and all of 'em were fantastic. Me and my wife drove to Rabat back the 29th June 2015, once we get to the hotel, I was struggling with parking area, when I found a spot beside the hotel, then suddenly an old man blocked my way asking for money in order to park my car after( which is illegal) ,after 20 minute of arguments and inappropriate insults finally the doorman find a spot but after it was very stressful to deal with that old man ( illegal parking gardien) well, after all, it wasn't the hotel's mistake, but hope if they can fix that parking issues. Rooms were awesome and clean....everything…"
 May 2015,4,Nice place / small hotel / staff could be better,"Nice location, nice hotel. Great potential but needs more effort from the staff. Lunch was very good even if a bit slow (we were at a conference and didn't have that much time). The lounge by breakfast room / conference was a cloud of smoke, really not a good idea. Rooms were nice even if showing a bit of wear. First night did not sleep because they gave a room next to service elevator which was running most of the night."
 March 2015,4,Great location near key Rabat attractions,"I stayed at the Le Diwan Rabat during a recent tour of Morocco. The room was comfortable and clean, though unexceptional. It was the kind of room that most people will find satisfactory. I did like the location of my room which gave me a commanding view of the Chellah Avenue traffic circle directly in front of the hotel. I could watch the locals coming and going, which I found to be fascinating as this was my first day ever in Africa. While this might put some people off because of potential automobile noise issues, this was not the case. I had heard that Rabat was a quiet city and that certainly proved to be true. There was very little traffic during the night and all was silent (except for a barking dog down the block). I got very little sleep while staying here, but it was…"
 May 2015,4,"Clean, comfortable and cozy",Good location. Everything works efficiently. Rooms are very comfortable. Very courteous and helpful housekeeping staff. Breakfast is average. Concierge service very good. Reception staff very friendly. Did not use bar.
 May 2015,4,Decent Hotel in heart of Rabat,"My wife and I stayed here for 2 nights as part of the Gate1 tour of Morocco. The hotel is located on a busy street and round-a-bout. If the windows are shut you did not hear much of the traffic outside. The hotel had courteous front-desk service, clean rooms, decent WiFi (not the best). On the 2nd floor, there is a funky art gallery by the breakfast area. The free breakfast was very good quality. They had Moroccan flavors (soups and other local items), typical fare like yogurt, breads, and eggs. It also had homemade donuts and pastries, charcuterie, and fruits. The breakfast service is very laid-back, which we found was very typical of Morocco. You have to ask for things as they do not bother you unless you ask. Rabat has a people-mover train that you can catch a block from the…"
 May 2015,5,beautiful hotel quite near the central station,"On walking distance, but a taxi would be more practical, from the Central Station you'll find Hotel Le Diwan. I would consider this hotel as 4 star. The rooms are not that big, but breakfast is excellent. Next to the lobby you will find an excellent bar. The only nuisance is the horning of cars early in the morning."
 May 2015,3,Clean and practical,"This use to be the Sofitel. It is still in good shape but it shows a little bit od deterioration. Buttons in the elevator are mixed or missing. Rooms are just ok. Fridge, flat screen, big closet and safe box. Coffee maker and other amenities. Breakfast is nothing fancy, but even being very basic it does the job. They charge around 15usd per person."
 May 2015,5,Best hotel in Rabat,"Thank you from Mongolian Judo Olympic team. We had Judo World Masters championships in Rabat, Morocco from 23-24 May, 2015. Our team got good result from this competition with 2 gold and 2 bronze medals. We thank for everything for Moroccon people who helped and supported for us. It was great to stay in Le Diwan Hotel. We had three meals everyday and it was really delicius. Also all workers in hotel were very pleasent and professional. Specially in resataurant, reception desk, room service and waiters are exellent with their many languages English, French and Arabic. Mrs. Noura from 2-nd floor restaurant served every morning with fresh Coffee and nice Tea. Thank you again and best wishes! Bukhbat Madhbat, General Secretary of Mongolian Judo Association"
 May 2015,5,Great concierge service,"There are lovely, kind and helpful people working at Le Dirwan -- particularly Salah, a concierge. Le Brasserie has great food and service and the housekeepers did a good job and left lilies in our room. Highly recommend Le Dirwan in Rabat."
 May 2015,4,Very nice accommodations,"We didn't know what to expect and were very pleasantly surprised. The hotel was super clean with comfortable bedding, a very attractive and well-appointed bathroom and nice common areas. The building across the street appeared to be empty and looked run-down, but then we weren't staying there, were we. Taxis are not easy to flag down but the staff reassured us and flagged the taxis for us. Travelers should be aware that the taxis seat only three people so plan accordingly."
 April 2015,3,Nice hotel in Rabat,"This hotel formerly known as the Sofitel, is still ok but is not meeting the standards of 5 or even 4 star hotels in rest of world. For Rabat however, it is still a good choice. The location is good, close to city center and close to the bridge to Sale or the airport area, where lot of the business are situtated. The rooms are ok, i read about mold in other reviews, but did not really experienced that. Breakfast is simple but more than ok. Nicest things: the service all over the hotel and the nice food in the Brasserie (although a bit expensive)"
 April 2015,2,Sofitel prices; Motel 6 quality,"This place looks in the pictures like a 5 star hotel. Perhaps in its heyday this was the case, but no longer. The whole place is a bit tired in its decor and the hotel seems to suffer from a mold problem. You can see and smell signs of it everywhere. Perhaps this is why the lobby smelled overpoweringly of cleaning products and perfume...to cover the mold smell which was evident in my room and elsewhere in the hotel. The rooms have seen better days, with stained carpets, black mold on the ceiling in the shower, the wallpaper in the room was bubbling with moisture and mold, and generally everything a bit frayed at the edges. When you turn on the AC is smells of....you guessed it...mold. The windows are small and let in very little light. On my first night, the TV turned itself on…"
 April 2015,5,Money well spent!,"Let me start off by saying this hotel is definitely worth every penny you spend. I got the room with half board so had free breakfast and either lunch/dinner every day. The food is good and the deal is unbeatable. What makes this hotel especially great are his staff. They're all super friendly and go out of their way to greet you and make sure you're having a great time, not only in this hotel, but also in Morocco. They are all bilingual or even trilingual and super super nice. Noura was very helpful as she recommended to me a nearby hammam to have a Moroccan experience. I would definitely come again. Well earned, 5 stars!"
 April 2015,4,Very nice,"The thing that strike me there is the staff.. They are very welcoming,helpful and nice..:-) the hotel is well located - most of the popular places are within walking distance.. The food is good. There is traditional moroccan food and continental.."
 April 2015,3,Dirty coffee cups and no bath towels,"The room is nice. It has a mini bar and safe. There is plenty of space so you don't feel cramped in the least. The room is very quiet even though the ""balcony"" door opens onto a very busy street. With the doors closed, you here very little of the outside noise. The reception desk staff is helpful and seem to speak English as well as Arabic and French. I would have certainly rated this room higher had there been bath towels in the room upon arrival. Additionally, both of the coffee cups in the room had clearly been used...but not by us. It makes me wonder a little about the attention to detail being taken."
 April 2015,4,Good quality and well located,"I stayed here for three nights while on a business trip to Rabat last week. The hotel is very well located: you can walk pretty much everywhere (although Rabat as capital city so not as exciting as some other Moroccan cities). My room was very quiet, wifi worked fine until the last morning so I had to go work on the mezzanine. There is a good selection for breakfast, but most of the 'hot' foods were warm at best. The service was very efficient and friendly so special thanks to those at the front desk, especially the young lady who checked me out."
 April 2015,4,A superior first class hotel....centrally located,"The hotel is within a mile of the Tour Hassan, Rabat Archaeological Museum, and Mausole Mohamed V. The Chellah and Kasbah of the Udayas are within two miles of the hotel. Le Bar Xo is open every night with a vibrant jazz atmosphere. The La Brasserie restaurant is a Parisian style brassiere that serves delectable seafood cuisine and Moroccan dishes. Guest rooms feature comfortable furnishings and a variety of contemporary amenities, such as free WiFi, air conditioning, and an in-room safe. Need to be close the city's embassies? Stay here and you're within walking distance."
 March 2015,5,Amazing breakfast and great room,"Stayed here for two nights and what a pleasure. The staff is very accommodating with great attention to making sure all our needs were met. My room was great, clean, very comfortable beds and a great shower/bath area. Meals eaten here were extraordinary, breakfast with many choices and dinner at LaBrasserie, fantastic. Definitely a good place to stay while in Rabat."
 March 2015,4,A good business hotel,"The Diwan Rabat is a very comfortable business hotel. The beds had lovely duvets blankets and duvet mattress covers. The in-room WIFI was fast and there were no interruptions while we stayed there. I especially liked the small Spa on the lower level where we had excellent hamman-massage treatments. In the private hamman (steam room), I had the most amazing scrub before my massage (I felt like a muddy puppy being scrubbed by a Downton Abbey scullery maid). The scrub itself felt great and my skin was silky afterwards. The hotel restaurant, La Brasserie was also outstanding – French bistro atmosphere serving French and Moroccan dishes."
 March 2015,5,Will definitely return,First time to Rabat - and I will definitely return to Le Diwan on my next visit. Great bar lounge and small enough to be personal yet very professional and pleasant staff. Comfortable beds and lots of light - I enjoyed the street views The manager Omar was very accommodating and pleasant - felt like they knew me after only a day. The conceirge (Salah) also helped me make the most of the few windows of time I had in this beautiful city.
 March 2015,5,Stayed just one night last week & really enjoyed it!,"We stayed at this hotel for just one night while on a Gate 1 tour of Morocco. We didn't pre-select it and were pleasantly surprised by the tour operator's choice. The staff is quite pleasant and efficient. Our luggage was delivered to the room promptly upon arrival. All questions during the stay were answered with a smile. The room and the the entire property are very clean. The bath amenities are of good quality. The hotel supplies hair conditioner, which, as we discovered during the rest of our trip, was a rarity at most hotels in Morocco. The WifI access is free and works well throughout the hotel, although the signal is stronger in the lobby. The location is perfect; the hotel is close to contemporary art museum and to the royal palace. The bath tub may be a bit…"
 March 2015,4,lovely staff and super clean,"really good professional hotel close to medina and all government offices. Hotel rooms are large, very clean and sharp. Internet very good. staff is really welcoming and lovely. would definitely come back. rooms on street side can be noisy if window opened. better to choose room on north side"
 March 2015,5,LeDiwan Rabat Review,"After a lengthy plane and transport ride, our group was greeted by the hotel's concierger, Greloh. He was very helpful, knowing we needed to find a place to eat, while settling into our rooms. Thank you Greloh and staff for making us feel so welcome!"
 March 2015,4,Great location attractive hotel,Hotel is an easy walk to parks and museums. Nearby is a grocery store grocery. Waterfront is easy walk. Also easy walk to the medina kasbah. Interior is attractive. Wifi and works fine but a bit slow. Several restaurants are s few blocks away.
 March 2015,4,Good hotel in a strategic position,"it is located near the medina and near the rail station. By the way in Morocco use the train system which is punctual and clean, with very kind passengers willing to help the visitors. The hotel is good and clean the room is comfortable and large. The staff is kind and helpful. All together a good experience."
 March 2015,3,soso,"There was a bad odor in the room. Not good cared but cleaned. Good temperatured. Comfortable. Safety case was very small. My 13inch pc did not fit inside. Rooms are big enough. Bath of the room was strange. Shower on the wall was mounted on my chest level. I had to bend down to get wet completely. Hotel is not so big. So the restaurant is not so big. But menu, service quality and the food quality are very good. Good coverage and above avarage quality of wireless internet. Kind staff but most of them knows only arabic and french. Almost near the center."
 March 2015,5,I will return to this hotel.,"Mumtaz. My stay has been excellent. I have enjoyed myself and the everyone have treated me very well. Noura served me and helped me find the Embassy, by giving me a map of the area. Her English was excellent and she also spoke in Arabic."
 February 2015,4,Enjoyed our stay,We stayed in the Le Diwan Rabot as part of a Gate One Tour package. Rooms were very clean and comfortable. Service was great. This hotel is in a very good area of town and is close to several good restaurants as well as shopping.We would stay here again.
 February 2015,5,Nice breakfast,Nice morning and very kind waters i remember the name of asmae she was very helpful and the moroccan food was very good think you diwan hotel. Rooms are also very clean dry and warm . Even the nosy street rooms are so calm its my first time i feel so happey of sevices in a moroccan hotel
 February 2015,4,Friendly staff good location,"This is a business oriented hotel. The rooms are very nicely equiped with in room coffee maker, fridge comfy bed and nice large TV. Bathroom is modern and very well stocked. I was quite pleased with the staff with Sala one of the conciergesiss a great asset for the hotel. Rooms are well kept and cleaned by their housekeeping staff. I did not use the spa or attached restaurant as I nearly always avoid these food establishments. I"
 February 2015,5,Great stay. Clean. Good service,First trip to Rabat.. Hotel was convenient location.. Clean and friendly.. Concierge was great.. I believe selah... Restaurant was very good also.. Easy walk to downtown area and art museum that was close by is worth an hour of your time..
 February 2015,5,Very convenient hotel in Rabat,"We stayed for 3 nights early February 2015. Rooms are very clean and modern. Hotel is very well located, close to restaurants, sites and train station. Breakfast was very good. Staff very friendly and helpful. The concierge, Salah, provided us with very good service and advice on the city. Nice view from room. Strongly recommend hotel. Prices are very reasonable by international standards."
 January 2015,4,Nice Hotel with Good Location in Rabat,"Nice hotel in good location in Rabat. Within walking distance to many restaurants and shopping. Room was clean and quiet and bed was comfortable. Hairdryer in bathroom along with plenty of toiletries. Small balcony with an interesting view of the city and if you look in the distance, you can see the Atlantic. Free WiFi was promised in the hotel lobby area only but I had no trouble accessing it in our room also. Breakfast buffet was on par with all the other hotels we stayed at during our time in Morocco. Decent selection but food was never hot ... sometimes luke warm at best. We also heard from other guests that the coffee was not hot either. Had to search out spoons which seemed to be in short supply or non-existent at every hotel and when they say that breakfast starts at…"
 February 2015,5,Outstanding customer service,"From arranging a tour, to reserving restaurants, to sweets and water in my room, everyone was doing everything to make our stay fabulous. Hotel has nice bar and delicious French restaurant. Oh, and rose petals on the bed! I will return!"
 March 2014,5,An all in one Hotel,Le Diwan made my vacation in Rabat amazing. It was just like a cherry on top of a delicious cup cake.The breakfast was amazing and would suggest to add this on.I found each and every stuff helpful and kind specially Noura from breakfast service. The Hotel is situated at the heart of the city so it was very easy to get everything i wanted nearby. The cleanliness and comfortability of the room made my staying there a lovely experience. If any one is going to Morocco and staying in Rabat then paying a visit to Le Diwan is a must. By the way they have an amazing bar as well.
 February 2015,5,perfect hotel,this hotel was perfect choice due to many factors: - its location is in the down town near everything. - the hotel and the place was clean and calm. - the staff is very professional and was dealing with intemicy attitude.
 January 2015,3,"Decent for Short Stay, but nothing longer than that","This hotel was average, the room was clean and location was good. The staff was courteous and polite. The Breakfast croissants were really nice. The coffee maker did not work and the food in the hotel was mediocre. The elevator doors, close really quickly so be sure you are not stuck in one of those! The room upkeep is also not the best, the door knob was broken, the key card switch had come off etc Overall if you want a two/one day budget stay, this hotel is fine for that, but nothing longer."
 December 2014,4,Good Rabat Hotel,"Hotel is close to station, and within walking distance from most of the historic sites. Close by is the excellent tram sysytem. Breakfast has plenty of choice, and good quality. Reception staff helpful. Close by are several restuarants near the station."
